"('anchor', 'track_id')","('positive', 'track_id')","('negative', 'track_id')","('anchor', 'genre_top')","('positive', 'genre_top')","('negative', 'genre_top')","('anchor', 'album_id')","('positive', 'album_id')","('negative', 'album_id')","('anchor', 'artist_id')","('positive', 'artist_id')","('negative', 'artist_id')","('anchor', 'genres_all')","('positive', 'genres_all')","('negative', 'genres_all')"
40842,115339,51919,Electronic,Electronic,Folk,8088,17554,9761,9526,19453,11595,"[401, 181, 15]","[495, 286, 15]",[17]
114063,141619,120777,Electronic,Electronic,Instrumental,17587,21286,18373,14615,13437,20273,"[297, 468, 182, 15]","[42, 468, 15]","[18, 1235]"
135054,38899,716,Experimental,Experimental,Folk,20261,7762,203,20635,9279,143,[38],"[38, 125, 30]",[17]
43859,32687,33071,Hip-Hop,Hip-Hop,International,8608,6793,6855,10231,3717,8100,"[811, 21]","[21, 542]","[2, 46, 502]"
111416,97544,43534,Electronic,Electronic,International,17222,15799,8539,19034,11569,10183,"[15, 695]","[400, 42, 182, 15]","[2, 130, 102, 524, 118]"
115268,52123,28241,International,International,Experimental,17752,9796,6095,13021,11630,5804,"[2, 118, 130]","[2, 46]","[224, 38]"
95564,122247,15540,Experimental,Experimental,Experimental,15589,18212,3571,2575,19268,129,"[32, 38]","[32, 38]","[38, 22]"
129879,98028,146989,International,International,Experimental,19574,15873,21918,21420,17898,19918,"[2, 79]","[2, 118]","[250, 38]"
60548,52001,26629,International,International,Electronic,11077,9773,5791,1835,11607,6739,"[2, 118]","[2, 79]","[184, 15]"
52641,47658,110735,Electronic,Electronic,Hip-Hop,9869,9133,17151,11679,10902,18921,"[181, 15]","[468, 181, 182, 15]",[21]
145555,87967,96946,Folk,Folk,Pop,21746,14793,15728,23195,16824,17757,"[17, 103]",[17],"[10, 76]"
116528,120333,150062,Instrumental,Instrumental,Folk,17937,18328,22379,19472,20205,23106,[1235],[1235],"[17, 103]"
127422,118195,11867,Experimental,Experimental,Hip-Hop,19266,17678,2901,21093,19535,3094,"[1, 38, 247]","[41, 38]","[539, 21]"
125187,108304,39607,Folk,Folk,Electronic,18930,16843,7879,9765,18841,9403,"[17, 103]",[17],"[182, 15]"
65090,96902,56496,Experimental,Experimental,Hip-Hop,11746,15721,10440,13573,17735,4035,"[38, 30]","[38, 32, 22]","[811, 21]"
140621,56639,62194,Hip-Hop,Hip-Hop,International,21155,10458,11285,16031,11216,13225,[21],[21],"[81, 2, 92]"
126512,38900,67366,Experimental,Experimental,Pop,19119,7762,12066,21009,9279,13998,"[1, 125, 38]","[38, 125, 30]","[10, 76]"
129091,1102,20432,Rock,Rock,International,19471,300,4604,1860,203,5436,"[404, 12, 85]",[12],"[2, 171]"
43843,144549,120207,Folk,Folk,Pop,8549,21592,18324,10180,17780,1764,"[17, 94]","[17, 103]","[10, 76]"
76121,143215,111394,Rock,Rock,Pop,13320,21489,17220,15397,22790,16362,"[12, 85]","[66, 12, 98]","[10, 76]"
60038,59683,118489,International,International,Experimental,7824,10957,18152,9348,12855,20040,"[2, 92, 214]","[232, 2, 118]",[38]
71303,26641,120297,Rock,Rock,Instrumental,12645,5793,18328,14551,6742,20205,"[89, 12, 25]","[404, 58, 12, 85]",[1235]
144469,67766,74391,Folk,Folk,Experimental,21583,12137,13141,3475,2312,15127,"[17, 103]",[17],"[16, 38, 763, 6]"
82920,66757,49848,Instrumental,Instrumental,Folk,14061,11978,9464,13830,13830,11299,"[18, 1235]","[18, 1235]",[17]
32339,127183,38822,Pop,Pop,International,6743,19225,7757,7949,15469,9237,[10],[10],"[177, 2]"
6469,43030,47071,International,International,Electronic,1989,8426,9016,1839,10060,10779,"[2, 118, 102]","[2, 172]","[240, 297, 15]"
111216,85494,122395,Experimental,Experimental,Rock,17194,14424,18530,19124,9557,20481,"[224, 38]","[32, 38]","[404, 12, 85]"
87153,66534,136321,Rock,Rock,Electronic,14657,11946,20474,16689,10027,22007,"[66, 12, 85, 31]","[404, 27, 12, 85]","[400, 182, 15]"
3573,54874,11019,Electronic,Electronic,Experimental,1141,10253,291,1647,12053,10,[15],"[236, 181, 15]","[38, 22]"
96936,85816,129806,Rock,Rock,Hip-Hop,15726,14465,19557,17496,16512,21393,"[25, 12, 109]","[64, 25, 12, 85]","[811, 21, 542]"
100976,97548,127865,Electronic,Electronic,International,16144,15800,19314,14048,17179,21105,"[468, 15]","[296, 181, 15]","[2, 77]"
64594,125237,52635,Experimental,Experimental,Electronic,11647,18941,9869,13466,20860,11679,"[32, 38, 456]","[38, 30, 456]","[181, 15]"
64035,139461,52042,Rock,Rock,Pop,11556,20978,9781,13415,22355,11615,"[25, 66, 12, 111]","[89, 27, 12, 25]","[10, 76]"
92868,73309,99311,Rock,Rock,Electronic,15335,12973,16044,17253,13981,18018,"[25, 12, 109]","[66, 12]","[183, 495, 15]"
77571,61668,26906,Hip-Hop,Hip-Hop,Electronic,13463,11218,5826,15529,13140,3766,[21],[21],"[297, 15]"
70301,47068,128927,Electronic,Electronic,Hip-Hop,12499,9016,19441,14373,10779,17125,"[495, 400, 15, 182, 286]","[240, 297, 15]",[21]
17906,135337,130349,Pop,Pop,Folk,4103,20308,19628,1922,21957,21491,"[362, 10]",[10],[17]
109449,7709,141618,Folk,Folk,Electronic,16983,2106,21286,19010,1331,13437,"[17, 103]","[17, 103]","[42, 468, 15]"
97545,36146,92125,Electronic,Electronic,Pop,15799,7390,15238,11569,8667,17123,"[400, 42, 182, 15]","[42, 15, 400, 468, 182]","[362, 10]"
134795,54154,118629,Instrumental,Instrumental,Electronic,20232,10127,18173,18834,11944,20059,"[267, 1235]","[18, 1235]","[468, 286, 15]"
122932,126747,123503,Folk,Folk,Electronic,18604,19156,18679,447,9765,20657,"[17, 103]","[17, 103]","[240, 297, 15]"
107799,93868,49061,Rock,Rock,Experimental,16782,15429,2413,18795,17344,2240,"[98, 12]","[58, 85, 12, 66]","[32, 1, 38]"
23013,105674,144180,Electronic,Electronic,Hip-Hop,5034,16505,21558,3217,17892,22809,[15],"[400, 182, 286, 15]","[539, 100, 21]"
13928,97215,137723,Folk,Folk,Rock,3257,15764,20690,3845,17819,1860,[17],"[17, 103]","[404, 12, 85]"
148099,97813,126789,Experimental,Experimental,Folk,21954,15836,19167,23407,17879,21035,"[1, 38]","[32, 250, 38, 456]",[17]
42146,35007,143304,Experimental,Experimental,Instrumental,8267,7223,21506,9957,8516,22795,"[514, 38]","[1, 38, 247, 186, 30]","[18, 1235]"
108038,52522,92873,Rock,Rock,Experimental,16812,9851,15336,18817,11672,14774,"[26, 12, 31]","[25, 66, 12, 111]","[224, 1, 38]"
115762,42789,126316,Rock,Rock,Instrumental,17801,8363,19089,19691,10019,20987,"[12, 31]","[58, 12]","[107, 1235]"
11942,105413,115850,Electronic,Electronic,Experimental,2906,16469,17811,3140,15990,19259,"[337, 15]","[337, 15, 695, 183]","[224, 186, 514, 38]"
54037,10806,93712,Pop,Pop,Folk,10113,2667,15415,8376,2735,17341,"[10, 76]",[10],[17]
48454,148612,139536,Pop,Pop,Instrumental,9279,22158,20988,7337,23605,22370,"[362, 10]",[10],[1235]
25605,38352,109450,International,International,Folk,5563,7691,16983,6543,9169,19010,"[2, 79]","[2, 79]","[17, 103]"
5191,73087,73309,Pop,Pop,Rock,1102,3917,12973,334,4634,13981,[10],"[10, 76]","[66, 12]"
13768,4685,135372,Hip-Hop,Hip-Hop,Rock,3234,1131,20311,3773,618,21958,[21],[21],"[66, 12, 98]"
122685,70409,8363,Rock,Rock,Experimental,18570,12512,2176,17997,14413,2,"[89, 26, 12, 25]","[89, 27, 12, 25]","[1, 38, 22]"
114297,114295,135222,Electronic,Electronic,International,17611,17611,20300,19480,19480,21947,"[296, 181, 182, 15]","[296, 181, 182, 15]","[1032, 2, 102]"
63472,55711,9721,Rock,Rock,Experimental,11112,10331,2413,13017,12166,2240,"[167, 12, 31]","[26, 12]","[32, 1, 38]"
71158,75752,48464,Hip-Hop,Hip-Hop,Electronic,12621,13285,9284,14456,12271,9573,[21],"[539, 21]","[297, 42, 15, 240, 400, 182]"
139681,51158,126319,Experimental,Experimental,Instrumental,21010,9648,19089,22381,11461,20987,"[38, 47]","[224, 38]","[107, 1235]"
4848,43595,123933,International,International,Electronic,985,8554,18748,911,6564,20706,"[2, 102]","[130, 2, 524]","[183, 468, 15]"
118499,64249,148513,Experimental,Experimental,Pop,18153,11583,22145,20041,13445,17076,[38],"[1, 38]",[10]
99311,21085,27548,Electronic,Electronic,Pop,16044,4695,5953,18018,5520,6957,"[183, 495, 15]","[297, 15]",[10]
38967,124892,133297,Experimental,Experimental,Experimental,7770,18870,20046,9291,20823,21774,"[250, 38]","[1, 250, 38]","[1, 38, 41, 247, 30]"
122626,120775,22473,Instrumental,Instrumental,Pop,18566,18373,4951,20521,20273,129,"[18, 1235]","[18, 1235]","[10, 76]"
73658,97585,89445,Folk,Folk,Hip-Hop,13048,15809,14928,5881,17860,16870,[17],"[17, 180, 103]",[21]
70875,126362,122622,Pop,Pop,Instrumental,12579,19095,18565,9713,20992,20519,"[10, 76]","[10, 76]",[1235]
43886,29740,71276,Experimental,Experimental,Rock,8611,6350,12642,10234,7399,1132,"[32, 38]","[38, 360, 6]","[25, 45, 12, 53]"
147413,137632,138210,Rock,Rock,Rock,21982,20671,20770,19740,21476,22229,"[25, 12, 111]","[101, 167, 12, 45, 109, 53, 25, 31]","[66, 359, 12, 113, 26]"
62163,104064,115262,Pop,Pop,International,11282,16227,17752,13210,18248,13021,"[10, 362]",[10],"[2, 118, 130]"
84768,131795,137896,Instrumental,Instrumental,Hip-Hop,14296,19855,20720,329,19685,14456,[1235],"[267, 1235]",[21]
51998,73764,114371,International,International,Instrumental,9773,13057,17627,11607,14993,19495,"[2, 79]","[130, 2]","[107, 1235]"
105142,114403,143304,Rock,Rock,Instrumental,16446,17630,21506,18490,19498,22795,"[12, 70, 31]","[26, 12]","[18, 1235]"
133576,117626,56800,Instrumental,Instrumental,Electronic,20069,18056,10484,21616,19888,7168,"[107, 18, 1235]",[1235],[15]
126189,130929,148584,Instrumental,Instrumental,Pop,19064,19716,22154,20971,19461,23601,"[18, 1235]","[18, 1235]",[10]
146961,132455,31043,Folk,Folk,Electronic,21916,19953,6518,9765,21701,7688,"[17, 103]","[17, 103]",[15]
116833,1040,124154,Rock,Rock,Experimental,17969,280,18582,19836,190,15891,"[12, 70]","[45, 12, 53]","[514, 38]"
73343,113973,119118,Electronic,Electronic,Experimental,12979,17554,18230,14900,19453,1767,"[296, 15]","[15, 495]",[38]
130930,141292,26322,Instrumental,Instrumental,Experimental,19716,21242,5649,19461,22551,6484,"[18, 1235]","[107, 18, 1235]",[38]
58169,48454,194,Pop,Pop,Folk,10743,9279,84,11383,7337,127,"[362, 10]","[362, 10]",[17]
136707,112734,111216,Rock,Rock,Experimental,20532,17382,17194,22091,19287,19124,"[404, 27, 12, 85]","[27, 12, 45, 31]","[224, 38]"
63900,108490,108306,Hip-Hop,Hip-Hop,Folk,11537,16872,16843,3139,18877,18841,[21],"[539, 21]",[17]
88861,87967,130456,Folk,Folk,Hip-Hop,5114,14793,19640,3228,16824,21503,[17],[17],[21]
139117,147412,64538,Rock,Rock,Electronic,20902,21982,11627,22313,19740,13477,"[89, 12, 25]","[25, 12, 111]","[337, 468, 15]"
112211,113787,71420,Instrumental,Instrumental,Electronic,17325,17537,12660,12654,19432,14558,"[107, 1235]","[107, 1235]","[182, 15]"
123461,81523,115321,Instrumental,Instrumental,Electronic,18674,13915,17554,19283,7168,19453,"[18, 1235]","[18, 1235]","[495, 286, 15]"
30090,64865,85817,Experimental,Experimental,Rock,6398,11704,14465,7487,13391,16512,"[1, 38, 41]",[38],"[64, 25, 12, 85]"
63251,107574,42139,Folk,Folk,Experimental,11463,16748,8267,77,18755,9957,[17],[17],"[514, 38]"
995,10375,15543,Experimental,Experimental,Experimental,255,2545,3571,177,2491,129,"[32, 38]","[32, 224, 38]","[38, 22]"
13191,46842,145749,Pop,Pop,Hip-Hop,3141,2097,21776,3586,1939,16031,[10],[10],[21]
12551,12390,97848,Pop,Pop,Electronic,3012,2991,15844,3388,3346,15990,[10],[10],"[337, 695, 15]"
137740,256,133916,Rock,Rock,Experimental,20692,102,19406,22193,81,21851,"[25, 66, 12, 109]","[12, 31]","[32, 38]"
112975,111146,55122,Instrumental,Instrumental,Hip-Hop,17414,17186,10278,6074,16986,12085,[1235],"[267, 1235]","[811, 21]"
51918,87972,29745,Folk,Folk,Experimental,9761,14793,6350,11595,16823,1757,[17],[17],"[38, 360, 6]"
56516,110923,53457,Folk,Folk,Electronic,10442,17160,10003,12272,19109,11840,"[17, 103]","[17, 103]",[15]
11019,144487,71250,Experimental,Experimental,Hip-Hop,291,21585,12639,10,22994,14544,"[38, 22]","[1, 38]","[100, 21]"
138317,130691,53729,Rock,Rock,Experimental,20786,19678,10039,22240,21524,11887,"[88, 25, 12, 111]","[70, 167, 12, 314, 31]","[1, 250, 38]"
113270,98666,110772,International,International,Hip-Hop,17457,15963,17152,19368,17977,16031,[2],"[2, 118]",[21]
115176,122510,11019,Instrumental,Instrumental,Experimental,17745,18539,291,19472,19472,10,[1235],[1235],"[38, 22]"
121867,143095,39318,Rock,Rock,Experimental,18484,21467,7829,20359,12802,9336,"[25, 12, 85, 111]","[25, 12, 85, 404]","[125, 38, 47]"
4102,134956,6855,International,International,Folk,1678,20264,2040,1140,19607,1615,"[2, 117, 118, 130]","[1032, 2, 102]",[17]
74375,69303,65745,Experimental,Experimental,Hip-Hop,13141,12340,11836,15119,12704,13729,"[16, 38, 763, 6]","[41, 38, 47]",[21]
93522,114063,131902,Electronic,Electronic,Folk,15399,17587,19867,17332,14615,21616,"[468, 15]","[297, 468, 182, 15]",[17]
80755,11677,45519,International,International,Folk,13824,2870,8848,11103,2795,10469,"[2, 118]","[2, 46]",[17]
68353,32525,155066,Pop,Pop,Hip-Hop,12210,6772,22899,14093,7991,22573,[10],"[10, 76]","[811, 21]"
42376,100976,119985,Electronic,Electronic,Hip-Hop,8295,16144,18314,9067,14048,20156,"[184, 15]","[468, 15]",[21]
141164,147268,52040,Hip-Hop,Hip-Hop,Pop,7414,21966,9781,8691,22006,11615,"[100, 21]",[21],"[10, 76]"
85308,126430,50753,Pop,Pop,Rock,14388,19109,9588,3222,20999,11418,"[10, 362]",[10],"[12, 31]"
68862,131901,140565,Folk,Folk,Electronic,12286,19867,21141,14166,21616,3717,[17],[17],"[181, 182, 15]"
91897,119413,59675,Experimental,Experimental,International,15197,18251,10955,5994,1786,12844,"[41, 38]","[1, 38]","[2, 118]"
36985,11791,116098,Hip-Hop,Hip-Hop,Instrumental,7492,2898,17873,6274,3089,19461,[21],[21],"[18, 1235]"
135223,80351,45101,International,International,Electronic,20300,13762,8753,21947,2968,10397,"[1032, 2, 102]","[2, 118]","[240, 297, 15]"
12049,3266,108885,Folk,Folk,Instrumental,2930,969,16902,77,390,10469,[17],[17],"[18, 1235]"
3724,137722,32218,Rock,Rock,Electronic,930,20690,6735,876,1860,7948,"[58, 45, 12, 53]","[404, 12, 85]",[15]
27797,51120,91098,Pop,Pop,Folk,5990,9643,15089,7009,11447,17024,"[10, 76]",[10],"[17, 103]"
127350,133023,118327,Electronic,Electronic,Rock,19252,20018,18136,13966,20146,20023,"[240, 297, 15]","[42, 468, 15]","[45, 12, 53, 31]"
1066,127469,14586,Experimental,Experimental,Instrumental,290,19273,3371,10,16239,129,"[38, 22]","[1, 38]","[18, 1235]"
113701,96166,41962,International,International,Rock,17524,15640,8254,19427,17597,9884,"[2, 1060, 46]","[2, 102]","[58, 12, 98]"
40147,82250,109203,Experimental,Experimental,Rock,7968,13977,15555,152,9680,17534,[38],"[38, 30, 247]","[66, 12]"
126587,119897,13539,Instrumental,Instrumental,International,19131,18298,3192,21020,19461,3683,"[267, 1235]","[18, 1235]","[2, 92, 214]"
40909,111579,75436,Experimental,Experimental,Instrumental,8099,17179,13251,9613,19064,3951,"[1, 38, 247]","[224, 38]","[107, 18, 1235]"
12048,47868,16822,Folk,Folk,Rock,2930,9188,3823,77,10979,4632,[17],"[17, 103]","[404, 12, 85]"
126398,145704,75435,Pop,Pop,Instrumental,19102,21771,13251,20995,23102,3951,"[10, 76]",[10],"[107, 18, 1235]"
121738,122807,52500,Pop,Pop,Folk,18467,18584,9846,20335,20544,11668,[10],"[10, 76]","[17, 103]"
82242,146343,73921,Experimental,Experimental,Pop,13977,21853,13074,9680,23292,15021,"[38, 30, 247]","[32, 250, 38]",[10]
45102,70300,12530,Electronic,Electronic,Pop,8753,12499,3011,10397,14373,3377,"[240, 297, 15]","[495, 400, 15, 182, 286]",[10]
110681,56020,63065,Experimental,Experimental,Electronic,17141,10366,11432,16239,12216,13326,"[224, 38, 47]","[32, 250, 38]","[468, 15]"
145074,64857,111937,Experimental,Experimental,Hip-Hop,21654,11703,17282,23116,13391,19201,"[32, 250, 38]","[38, 247]","[539, 21]"
100497,145755,135336,Electronic,Electronic,Pop,15889,21777,20308,10484,20146,21957,"[240, 297, 15]","[42, 468, 15]",[10]
69723,149417,73468,Rock,Rock,Pop,12381,22277,12997,7678,22128,9288,"[12, 45, 53, 88, 90]","[440, 25, 12]",[10]
61736,111401,24424,Pop,Pop,Hip-Hop,11227,17220,5347,13153,16362,6274,"[10, 76]","[10, 76]",[21]
147085,113564,131773,Experimental,Experimental,Pop,21937,17459,19851,2008,19382,21598,"[38, 6, 1193, 16, 763]","[41, 38]","[10, 76]"
38888,15543,39661,Experimental,Experimental,Pop,7762,3571,7887,9279,129,9409,"[38, 125, 30]","[38, 22]","[10, 76]"
108459,135341,13537,Pop,Pop,International,16866,20308,3192,18873,21957,3683,[10],[10],"[2, 92, 214]"
96695,79995,13556,Folk,Folk,Rock,15695,13716,3193,17697,15024,3699,"[17, 103, 49]","[17, 103]",[12]
14579,111872,21999,Instrumental,Instrumental,Pop,3371,17272,4869,129,17984,5828,"[18, 1235]","[107, 1235]","[10, 76]"
52380,113020,38354,Pop,Pop,International,9823,17420,7691,9454,5673,9169,"[10, 76, 362]","[10, 76]","[2, 79]"
62655,67557,78038,Rock,Rock,Experimental,11348,12101,13414,13279,14024,15484,"[25, 12, 109]","[98, 12]","[514, 38]"
54163,113530,11782,Rock,Rock,Hip-Hop,10128,17496,2898,11945,9856,3089,"[25, 58, 12, 85]","[26, 12, 31]",[21]
110110,136321,142575,Electronic,Electronic,International,17051,20474,21405,19044,22007,22685,"[240, 297, 15]","[400, 182, 15]","[2, 46, 502]"
27611,131936,29813,International,International,Rock,5973,19872,6365,6969,21619,7425,"[2, 130, 232, 619, 504]","[2, 118, 102]","[89, 25, 12, 71]"
133802,62426,146020,Folk,Folk,Instrumental,20099,11371,21824,11346,13262,23246,"[17, 103]",[17],"[18, 1235]"
57439,21676,64409,Pop,Pop,International,10562,4789,11607,12420,5731,13455,"[10, 76]","[362, 10]","[2, 79]"
4688,64988,115761,Hip-Hop,Hip-Hop,Rock,1131,11726,17801,618,13533,19691,[21],"[811, 21]","[12, 31]"
29245,26754,127285,Pop,Pop,Pop,6266,5810,19243,7290,6774,21078,"[10, 76]","[10, 76]",[10]
89859,78848,124482,Hip-Hop,Hip-Hop,Pop,14962,13584,18815,16894,15601,6337,"[539, 21]","[83, 100, 21]","[10, 76]"
69197,71508,113344,Electronic,Electronic,Folk,12330,12672,17470,14211,15500,1331,"[296, 400, 182, 15]","[240, 297, 15]","[17, 103]"
118954,141074,114074,Instrumental,Instrumental,Instrumental,18211,21144,17589,20112,20985,19461,"[18, 1235]","[18, 1235]",[1235]
106502,137169,129398,Instrumental,Instrumental,International,19142,20595,19509,18673,17524,21297,"[107, 1235]","[267, 1235]","[602, 2, 79]"
90582,126428,92947,Pop,Pop,Instrumental,15015,19109,15344,7444,20999,17278,"[10, 76]",[10],"[107, 18, 1235]"
141074,128886,4235,Instrumental,Instrumental,International,21144,19436,760,20985,19472,1259,"[18, 1235]",[1235],"[2, 92, 102]"
148002,121472,64536,Instrumental,Instrumental,Electronic,22060,18437,11627,19472,20315,13477,[1235],"[107, 18, 1235]","[337, 468, 15]"
117631,110171,27673,Folk,Folk,Electronic,18057,17065,5977,19890,1625,5674,"[17, 103]",[17],"[236, 15]"
117161,120504,85317,Instrumental,Instrumental,Electronic,18001,18343,14390,19461,20208,5789,"[18, 1235]",[1235],"[468, 15]"
97988,65745,80696,Hip-Hop,Hip-Hop,International,15864,11836,13817,17695,13729,6345,[21],[21],"[2, 118]"
57891,124185,72074,Rock,Rock,Electronic,10681,18777,12773,12277,20733,14670,"[101, 12, 439, 27, 31]","[12, 31]","[297, 468, 182, 15]"
147780,93363,131922,Electronic,Electronic,Instrumental,22022,15376,19869,23485,17293,21616,"[182, 15]","[400, 42, 182, 15]","[107, 18, 1235]"
71709,27552,85832,Pop,Pop,Electronic,12697,5953,14467,14584,6957,11574,[10],[10],"[400, 42, 182, 15]"
134486,91164,71158,Pop,Pop,Hip-Hop,20106,15101,12621,19472,13391,14456,[10],"[362, 10]",[21]
129407,107956,11544,International,International,Experimental,19510,16799,2772,21299,18810,2368,"[602, 2, 79]","[504, 2]","[32, 1, 38, 22, 125]"
125002,14738,85692,Rock,Rock,Folk,18891,3430,14447,12676,4120,5104,"[12, 109, 404, 85, 89, 25]",[12],"[17, 33]"
86763,108961,108024,Rock,Rock,Instrumental,14588,16914,16811,15106,18947,2008,"[26, 12]","[88, 66, 12]","[267, 107, 1235]"
132310,126588,24422,Instrumental,Instrumental,Hip-Hop,18525,19131,5347,20475,21020,6274,[1235],"[267, 1235]",[21]
138415,5376,96169,Folk,Folk,International,20800,1242,15640,9765,826,17597,"[17, 103]",[17],"[2, 102]"
12532,132122,14588,Pop,Pop,Instrumental,3011,19900,3371,3379,21648,129,[10],"[10, 362]","[18, 1235]"
129404,43595,14584,International,International,Instrumental,19510,8554,3371,21299,6564,129,"[602, 2, 79]","[130, 2, 524]","[18, 1235]"
69223,97544,45521,Electronic,Electronic,Folk,12332,15799,8848,14217,11569,10469,"[468, 15]","[400, 42, 182, 15]",[17]
107850,98553,22480,Hip-Hop,Hip-Hop,Pop,16784,15947,4951,11677,12271,129,[21],"[539, 21]","[10, 76]"
118505,77523,80772,Experimental,Experimental,International,18154,13456,13827,20007,14774,15839,[38],"[224, 1, 38]","[2, 130, 102, 1032, 524]"
57626,38905,12513,Experimental,Experimental,Folk,10608,7762,3009,6234,9279,77,"[41, 514, 38]","[38, 125, 30]",[17]
116176,134795,73341,Instrumental,Instrumental,Electronic,17885,20232,12979,19472,18834,14900,[1235],"[267, 1235]","[296, 15]"
116388,11774,19759,Hip-Hop,Hip-Hop,Pop,17918,2898,4500,8693,3089,5283,"[811, 21]",[21],[10]
118058,134797,78849,Instrumental,Instrumental,Hip-Hop,18110,20232,13584,19461,18834,15601,"[18, 1235]","[267, 1235]","[83, 100, 21]"
145741,145744,86486,Hip-Hop,Hip-Hop,Instrumental,21775,21775,14566,18872,18872,16611,[21],[21],"[267, 1235]"
106274,96401,57626,Rock,Rock,Experimental,16561,15654,10608,18641,17630,6234,"[89, 66, 12, 25]","[12, 31]","[41, 514, 38]"
145783,72738,12490,Rock,Rock,Folk,21781,12917,3007,23203,13385,77,"[25, 12, 85, 111]","[66, 12]",[17]
85816,115735,133455,Rock,Rock,Instrumental,14465,17796,20057,16512,16689,21803,"[64, 25, 12, 85]","[66, 12, 45, 53, 90, 31]","[18, 1235]"
